Date,Dog_ID,Daily_Steps,Heart_Rate_BPM,Rest_Time_Hours,Sleep_Pattern_Hours,Active_Time_Hours,Calories_Burned,Mood_Score,Outdoor_Time_Hours,Activity_Intensity,Rest_Efficiency,Energy_Expenditure_Rate,Outdoor_to_Active_Ratio,Mood_Stability_Index,Fatigue_Index,Latitude,Longitude,Distance_Travelled,Location_Change_Frequency,Weather_Condition,Temperature_C,Area_Type
1/4/2024,Dog_34,13900,69,8.09,7.52,6.21,556,5,4.47,2238.325282,1.075797872,89.53301127,0.719806763,3.666666667,890.4548366,40.74743948,-73.95791522,12470.27737,1,Rainy,31.67166763,Urban
1/5/2024,Dog_34,17828,80,5.19,6.52,3.22,713.12,3,3.84,5536.645963,0.79601227,221.4658385,1.192546584,3.333333333,1522.459436,40.74862107,-73.98833497,2572.442055,1,Sunny,23.82620581,Urban
1/6/2024,Dog_34,3671,95,6.23,8.13,5.92,146.84,6,4.98,620.1013514,0.766297663,24.80405405,0.841216216,4.666666667,255.6406685,40.71981617,-73.97034627,3541.329572,1,Windy,11.05782524,Rural
1/7/2024,Dog_34,13634,80,9.07,6.78,6.91,545.36,8,4.68,1973.082489,1.337758112,78.92329957,0.677279305,5.666666667,860.1892744,40.70360964,-74.00184776,3213.200019,1,Sunny,1.344965781,Suburban
1/8/2024,Dog_34,13749,63,9.19,7.95,2.3,549.96,7,4.05,5977.826087,1.155974843,239.1130435,1.760869565,7,802.1586931,40.68095276,-74.03826918,3975.877298,1,Snowy,30.27968679,Rural
1/9/2024,Dog_34,3593,99,8.86,10.91,7.47,143.72,3,3.44,480.9906292,0.812098992,19.23962517,0.460508701,6,181.7400101,40.7313795,-74.03748142,5600.196092,1,Snowy,27.9511236,Urban
1/10/2024,Dog_34,13636,108,9.73,12.3,2.18,545.44,8,1.67,6255.045872,0.791056911,250.2018349,0.766055046,6,618.9741262,40.71847312,-73.98144347,4946.499202,1,Rainy,23.86886211,Suburban
1/11/2024,Dog_34,3392,100,8.13,9.5,4.14,135.68,2,2.31,819.3236715,0.855789474,32.77294686,0.557971014,4.333333333,192.3993193,40.66626169,-74.00696941,6186.408579,1,Rainy,5.861881896,Rural
1/12/2024,Dog_34,9172,92,9.05,6.31,2.09,366.88,10,3.1,4388.516746,1.434231379,175.5406699,1.483253589,6.666666667,597.1354167,40.74109272,-74.02994753,8533.731482,1,Rainy,11.0978655,Urban
1/13/2024,Dog_34,11906,114,7.96,13.16,2.46,476.24,9,4,4839.837398,0.604863222,193.5934959,1.62601626,7,563.7310606,40.73225372,-74.00084055,2647.334309,1,Snowy,-0.890069902,Urban
1/14/2024,Dog_34,19462,76,4.4,10.15,7.47,778.48,4,3.57,2605.354752,0.433497537,104.2141901,0.477911647,7.666666667,1337.594502,40.74497999,-74.04357911,3876.754727,1,Sunny,2.561580989,Urban
1/15/2024,Dog_34,17916,91,9.93,9.55,4.13,716.64,1,2.44,4338.014528,1.039790576,173.5205811,0.590799031,4.666666667,919.7125257,40.72257195,-73.99180286,5032.015307,1,Sunny,26.32066549,Urban
1/1/2024,Dog_35,12223,72,4.23,11.97,4.55,488.92,8,1.03,2686.373626,0.353383459,107.4549451,0.226373626,8,754.5061728,40.71134152,-74.02310066,0,0,Rainy,23.60154875,Suburban
1/2/2024,Dog_35,6456,104,8.81,6.84,3.29,258.24,7,3.48,1962.31003,1.288011696,78.49240122,1.05775076,7.5,412.5239617,40.6918243,-73.97024409,4965.111973,1,Windy,18.73943052,Rural
1/3/2024,Dog_35,14280,64,7.05,9.1,5.58,571.2,5,2.43,2559.139785,0.774725275,102.3655914,0.435483871,6.666666667,884.2105263,40.74327285,-74.0189638,7041.808986,1,Sunny,30.82906904,Urban
1/4/2024,Dog_35,13142,105,9.95,13.77,5.57,525.68,10,4.67,2359.425494,0.72258533,94.37701975,0.838420108,7.333333333,554.0472175,40.73660639,-74.00447799,1430.073527,1,Snowy,18.33066071,Urban
1/5/2024,Dog_35,8330,66,8.7,8.84,4.23,333.2,5,1.12,1969.267139,0.984162896,78.77068558,0.264775414,6.666666667,474.9144812,40.65452187,-74.04883795,9856.306572,1,Cloudy,13.67872,Rural
1/6/2024,Dog_35,11964,89,8.98,6.55,4,478.56,7,3.92,2991,1.370992366,119.64,0.98,7.333333333,770.3799099,40.6526367,-74.04275531,555.3975307,1,Cloudy,8.614829852,Rural
1/7/2024,Dog_35,17473,97,4.5,10.12,7.31,698.92,5,5.71,2390.287278,0.444664032,95.61149111,0.781121751,5.666666667,1195.143639,40.68764634,-74.01075064,4736.81785,1,Cloudy,32.61794023,Rural
1/8/2024,Dog_35,5376,61,8,6.08,4.3,215.04,8,1.87,1250.232558,1.315789474,50.00930233,0.434883721,6.666666667,381.8181818,40.73105533,-74.00200612,4876.803405,1,Windy,-1.691381539,Urban
1/9/2024,Dog_35,9979,73,4.42,13.68,4.96,399.16,6,3.36,2011.895161,0.323099415,80.47580645,0.677419355,6.333333333,551.3259669,40.74872761,-73.98999795,2209.094999,1,Rainy,32.23549488,Urban
1/10/2024,Dog_35,9910,109,5.93,7,3.7,396.4,5,1.46,2678.378378,0.847142857,107.1351351,0.394594595,6.333333333,766.4346481,40.66504169,-74.02083374,9651.604739,1,Snowy,28.0685864,Rural
1/11/2024,Dog_35,8978,99,4.68,9.89,6.72,359.12,9,4.13,1336.011905,0.473205258,53.44047619,0.614583333,6.666666667,616.1976664,40.70941307,-73.98050181,5991.848158,1,Windy,0.197196981,Suburban
1/12/2024,Dog_35,9303,90,7.12,10.93,4.38,372.12,2,3.75,2123.972603,0.651418115,84.95890411,0.856164384,5.333333333,515.401662,40.68808909,-73.96398776,2748.708688,1,Snowy,17.59937431,Rural
1/13/2024,Dog_35,19905,74,4.66,10.79,5.08,796.2,1,3.04,3918.307087,0.431881372,156.7322835,0.598425197,4,1288.349515,40.74699144,-73.9720149,6576.084687,1,Snowy,29.66191927,Urban
1/14/2024,Dog_35,15232,84,6.26,10.4,3.52,609.28,8,3.61,4327.272727,0.601923077,173.0909091,1.025568182,3.666666667,914.2857143,40.73421189,-74.04603812,6411.347186,1,Rainy,17.87236654,Urban
1/15/2024,Dog_35,19377,84,4.98,8.19,7.93,775.08,3,5.48,2443.505675,0.608058608,97.74022699,0.691046658,4,1471.298405,40.73383287,-74.00194931,3724.52967,1,Cloudy,31.28799286,Urban
1/1/2024,Dog_36,17291,80,8.06,9.97,3.75,691.64,7,1.98,4610.933333,0.808425276,184.4373333,0.528,7,959.0127565,40.69686932,-74.03950698,0,0,Rainy,32.71935267,Suburban
1/2/2024,Dog_36,15258,117,8.9,12.89,6.62,610.32,10,1.11,2304.833837,0.690457719,92.19335347,0.167673716,8.5,700.2294631,40.69148195,-74.0257955,1304.238607,1,Windy,11.89538089,Suburban
1/3/2024,Dog_36,13736,71,9.51,8.02,4.56,549.44,8,5.31,3012.280702,1.185785536,120.4912281,1.164473684,8.333333333,783.5710211,40.67734071,-73.95133374,6487.565236,1,Windy,10.09254646,Rural
1/4/2024,Dog_36,10165,80,9.87,11.99,3.24,406.6,6,3.89,3137.345679,0.823185988,125.4938272,1.200617284,8,465.0045746,40.65563755,-74.03575045,7533.981694,1,Windy,32.45284616,Rural
1/5/2024,Dog_36,17571,91,5.06,10.36,6.8,702.84,10,5.45,2583.970588,0.488416988,103.3588235,0.801470588,8,1139.494163,40.73647224,-74.00011118,9468.46269,1,Rainy,22.00560245,Urban
1/6/2024,Dog_36,13773,87,4.26,7.32,4,550.92,9,3.98,3443.25,0.581967213,137.73,0.995,8.333333333,1189.378238,40.7312901,-73.98818443,1160.255085,1,Snowy,-0.359092746,Urban
1/7/2024,Dog_36,15500,74,4.55,13.72,7.19,620,7,5.05,2155.771905,0.331632653,86.23087622,0.702364395,8.666666667,848.3853311,40.74997177,-73.9797535,2193.394035,1,Snowy,-3.308330031,Urban
1/8/2024,Dog_36,7082,82,9.04,11.86,7.49,283.28,10,3.15,945.5273698,0.76222597,37.82109479,0.420560748,8.666666667,338.8516746,40.74966368,-73.99403513,1206.604559,1,Sunny,17.58516204,Urban
1/9/2024,Dog_36,6754,96,7.54,10.07,7.16,270.16,5,4.75,943.2960894,0.748758689,37.73184358,0.663407821,7.333333333,383.532084,40.70554317,-74.04902292,6751.672355,1,Windy,32.20683862,Suburban
1/10/2024,Dog_36,11894,113,7.39,11.51,2.21,475.76,8,5.57,5381.900452,0.642050391,215.2760181,2.520361991,7.666666667,629.3121693,40.72689874,-74.01735387,3575.519151,1,Snowy,28.7699481,Urban
1/11/2024,Dog_36,8926,103,7.82,12.09,6.72,357.04,2,3.86,1328.27381,0.64681555,53.13095238,0.574404762,5,448.3174284,40.74447657,-73.99822884,2533.797483,1,Sunny,22.03390986,Urban
1/12/2024,Dog_36,11553,117,4.06,7.97,4.47,462.12,7,1.9,2584.563758,0.509410289,103.3825503,0.425055928,5.666666667,960.3491272,40.73496474,-74.04121335,3781.230125,1,Snowy,0.564633956,Urban
1/13/2024,Dog_36,19898,60,5.67,7.55,7.24,795.92,4,2.34,2748.342541,0.750993377,109.9337017,0.32320442,4.333333333,1505.143722,40.67473481,-74.01493731,7047.409183,1,Windy,5.16925535,Rural
1/14/2024,Dog_36,13047,101,7.95,8.49,5.83,521.88,9,1.99,2237.907376,0.93639576,89.51629503,0.341337907,6.666666667,793.6131387,40.69505441,-74.04667969,3505.968181,1,Cloudy,30.02044906,Suburban
1/15/2024,Dog_36,4428,105,7.7,7.5,7,177.12,1,2.23,632.5714286,1.026666667,25.30285714,0.318571429,4.666666667,291.3157895,40.66291594,-74.04214215,3589.461266,1,Windy,2.312289466,Rural
1/1/2024,Dog_37,5159,72,7.23,10.19,5,206.36,7,2.53,1031.8,0.709519136,41.272,0.506,7,296.1538462,40.7454051,-74.01030767,0,0,Rainy,6.13757633,Urban
1/2/2024,Dog_37,13473,85,9.04,12.66,5.21,538.92,6,3.78,2585.988484,0.714060032,103.4395393,0.725527831,6.5,620.875576,40.71061746,-74.03672842,4461.574514,1,Snowy,0.184026048,Suburban
1/3/2024,Dog_37,16944,93,8.55,11.43,2.87,677.76,8,3.94,5903.832753,0.748031496,236.1533101,1.3728223,7,848.048048,40.67286428,-73.99324592,5575.383193,1,Snowy,22.04432926,Rural
1/4/2024,Dog_37,6983,110,9.05,9.76,6.7,279.32,5,3.13,1042.238806,0.927254098,41.68955224,0.467164179,6.333333333,371.2387028,40.71717007,-73.9810535,5026.834875,1,Rainy,32.75929221,Suburban
1/5/2024,Dog_37,5179,106,6.69,11.78,4.52,207.16,1,4.08,1145.79646,0.567911715,45.83185841,0.902654867,4.666666667,280.4006497,40.71181282,-73.96994133,1111.550328,1,Rainy,5.758721264,Rural
1/6/2024,Dog_37,17871,113,7.56,9.13,5,714.84,1,1.41,3574.2,0.82803943,142.968,0.282,2.333333333,1070.760935,40.68581627,-74.02998498,5838.379432,1,Cloudy,14.01626431,Rural
1/7/2024,Dog_37,8588,113,8.17,6.03,6.71,343.52,9,1.44,1279.880775,1.354892206,51.195231,0.214605067,3.666666667,604.7887324,40.66135576,-74.03325174,2730.287788,1,Snowy,20.37358959,Rural
1/8/2024,Dog_37,8891,119,8.77,6.74,5.59,355.64,10,1.86,1590.518784,1.301186944,63.62075134,0.33273703,6.666666667,573.243069,40.71715732,-74.03954322,6219.425352,1,Snowy,34.97864993,Suburban
1/9/2024,Dog_37,13822,63,7.06,11.79,3.21,552.88,6,3.59,4305.919003,0.598812553,172.2367601,1.118380062,8.333333333,733.2625995,40.70203077,-73.98635698,4798.066017,1,Cloudy,-0.8076774,Suburban
1/10/2024,Dog_37,19100,75,5.35,11.62,5.54,764,10,2.07,3447.65343,0.460413081,137.9061372,0.373646209,8.666666667,1125.515616,40.72723184,-73.97935243,2860.440322,1,Sunny,14.94283198,Urban
1/11/2024,Dog_37,6959,83,8.06,12.44,4.45,278.36,5,2.42,1563.820225,0.647909968,62.55280899,0.543820225,7,339.4634146,40.70201635,-74.04684139,6352.999893,1,Cloudy,10.4048048,Suburban
1/12/2024,Dog_37,14154,108,7.82,7.19,4.82,566.16,1,3,2936.514523,1.087621697,117.4605809,0.622406639,5.333333333,942.9713524,40.73521815,-73.95637878,8486.167953,1,Windy,29.63280661,Urban
1/13/2024,Dog_37,12324,71,8.71,11.66,2.17,492.96,6,5.06,5679.262673,0.746998285,227.1705069,2.331797235,4,605.0073638,40.70519068,-74.04480287,8181.319834,1,Snowy,14.03870924,Suburban
1/14/2024,Dog_37,14166,95,7.1,9.52,3.26,566.64,6,1.07,4345.398773,0.745798319,173.8159509,0.328220859,4.333333333,852.3465704,40.7060938,-73.99587037,4136.422458,1,Rainy,-0.560899017,Suburban
1/15/2024,Dog_37,8469,114,8.41,7.89,3.69,338.76,3,4.25,2295.121951,1.06590621,91.80487805,1.151761518,5,519.5705521,40.73766536,-73.97909395,3781.652978,1,Windy,20.37696581,Urban
1/1/2024,Dog_38,3830,111,4.38,12.41,6.28,153.2,8,4.34,609.8726115,0.352941176,24.39490446,0.691082803,8,228.1119714,40.69034829,-73.96290309,0,0,Snowy,25.83122473,Rural
1/2/2024,Dog_38,12518,70,8.4,8.4,2.07,500.72,1,4.99,6047.342995,1,241.8937198,2.410628019,4.5,745.1190476,40.66340152,-73.97859131,3273.152979,1,Cloudy,-4.884749933,Rural
1/3/2024,Dog_38,15448,76,7.83,9.97,4.45,617.92,1,5.66,3471.460674,0.785356068,138.858427,1.271910112,3.333333333,867.8651685,40.65287827,-73.96982719,1383.801246,1,Windy,29.35826742,Rural
1/4/2024,Dog_38,4733,106,9.04,9.07,7.54,189.32,6,1.1,627.7188329,0.996692393,25.10875332,0.145888594,2.666666667,261.3473219,40.72551373,-74.01605498,8962.695271,1,Snowy,2.44092,Urban
1/5/2024,Dog_38,17472,85,7.53,7.48,2.67,698.88,10,1.77,6543.820225,1.006684492,261.752809,0.662921348,5.666666667,1164.023984,40.71203096,-73.96851749,4286.516193,1,Sunny,17.08277459,Rural
1/6/2024,Dog_38,11329,109,4.99,11.6,5.1,453.16,1,5.43,2221.372549,0.430172414,88.85490196,1.064705882,5.666666667,682.8812538,40.72040798,-74.04198852,6277.246708,1,Sunny,11.63190003,Urban
1/7/2024,Dog_38,13077,113,5.64,10.14,6.72,523.08,6,3.29,1945.982143,0.556213018,77.83928571,0.489583333,5.666666667,828.7072243,40.67129642,-73.96051833,8784.030775,1,Rainy,23.78615266,Rural
1/8/2024,Dog_38,8017,110,6.26,9.69,7.66,320.68,1,3.82,1046.605744,0.646026832,41.86422977,0.498694517,2.666666667,502.6332288,40.66363715,-73.99524076,3056.727369,1,Snowy,9.846464591,Rural
1/9/2024,Dog_38,13195,108,6.61,13.5,6.48,527.8,6,4.32,2036.265432,0.48962963,81.45061728,0.666666667,4.333333333,656.1412233,40.65145447,-73.96827022,2651.906021,1,Sunny,29.79052707,Rural
1/10/2024,Dog_38,13595,65,7.79,6.4,6.32,543.8,3,4.4,2151.107595,1.2171875,86.0443038,0.696202532,3.333333333,958.0690627,40.68505876,-74.00476817,4842.461214,1,Cloudy,24.21985444,Rural
1/11/2024,Dog_38,8105,94,6.62,11.84,6.96,324.2,8,5.66,1164.511494,0.559121622,46.58045977,0.813218391,5.666666667,439.0574215,40.70899177,-73.98564223,3110.7158,1,Snowy,20.90852684,Suburban
1/12/2024,Dog_38,13053,100,4.95,10.88,4.68,522.12,6,5.98,2789.102564,0.454963235,111.5641026,1.277777778,5.666666667,824.5735944,40.6892244,-73.99735973,2408.179638,1,Cloudy,26.84962382,Rural
1/13/2024,Dog_38,7283,116,8.51,11.26,6.84,291.32,1,4.6,1064.766082,0.755772647,42.59064327,0.67251462,5,368.3864441,40.69374749,-73.97684105,1805.634782,1,Cloudy,25.1609214,Rural
1/14/2024,Dog_38,15835,80,4.41,6.46,2.05,633.4,5,2.44,7724.390244,0.682662539,308.9756098,1.190243902,4,1456.76173,40.74041587,-74.041837,7550.976394,1,Sunny,-3.562453003,Urban
1/15/2024,Dog_38,12557,87,5.65,8.2,7.55,502.28,8,5.4,1663.178808,0.68902439,66.52715232,0.715231788,4.666666667,906.6425993,40.68482555,-74.04396479,6175.831798,1,Snowy,10.78937415,Rural
1/1/2024,Dog_39,11461,115,9.85,8.97,4.66,458.44,3,1.25,2459.44206,1.098104794,98.3776824,0.268240343,3,608.9798087,40.70139895,-74.02528968,0,0,Windy,32.23229189,Suburban
1/2/2024,Dog_39,5014,101,9.07,8.15,5.32,200.56,6,2.16,942.481203,1.112883436,37.69924812,0.406015038,4.5,291.1730546,40.7283653,-74.03404553,3084.609501,1,Sunny,0.02897076,Urban
1/3/2024,Dog_39,12032,104,9.12,6.37,3.53,481.28,5,5.49,3408.498584,1.431711146,136.3399433,1.555240793,4.666666667,776.7591995,40.68965428,-73.96282164,7396.249548,1,Sunny,24.48386202,Rural
1/4/2024,Dog_39,11017,117,7.37,8.77,6.46,440.68,6,2.28,1705.417957,0.84036488,68.21671827,0.352941176,5.666666667,682.5898389,40.71220867,-74.0280786,6057.226485,1,Snowy,33.98367245,Suburban
1/5/2024,Dog_39,7000,86,6.08,13.2,2.46,280,10,2.1,2845.528455,0.460606061,113.8211382,0.853658537,7,363.0705394,40.73623637,-73.95241347,6927.072246,1,Snowy,-2.912054838,Urban
1/6/2024,Dog_39,17289,91,7.98,13.71,7.24,691.56,1,1.69,2387.983425,0.582056893,95.51933702,0.233425414,5.666666667,797.0954357,40.74495206,-74.01631042,5483.102287,1,Cloudy,22.28775523,Urban
1/7/2024,Dog_39,14918,107,9.62,6.42,6.97,596.72,7,5.3,2140.315638,1.498442368,85.61262554,0.760401722,6,930.0498753,40.66470735,-74.03178821,9006.519667,1,Snowy,13.72616565,Rural
1/8/2024,Dog_39,5539,115,5.56,11.85,3.3,221.56,9,3.5,1678.484848,0.469198312,67.13939394,1.060606061,5.666666667,318.1504882,40.74265876,-73.97103015,10064.68626,1,Cloudy,18.16701021,Urban
1/9/2024,Dog_39,4753,96,7.39,9.71,6.86,190.12,2,4.37,692.8571429,0.761071061,27.71428571,0.637026239,6,277.9532164,40.69921163,-73.98412922,4950.046524,1,Sunny,-1.586346541,Suburban
1/10/2024,Dog_39,13123,116,5.1,6.18,6.72,524.92,10,2.2,1952.827381,0.825242718,78.11309524,0.327380952,7,1163.386525,40.67582444,-74.00018043,2930.170915,1,Rainy,-3.279721925,Rural
1/11/2024,Dog_39,18352,66,8.1,10.36,5.79,734.08,5,4.79,3169.602763,0.781853282,126.7841105,0.827288428,5.666666667,994.1495125,40.69591358,-73.99446364,2282.598174,1,Windy,21.67466642,Suburban
1/12/2024,Dog_39,12879,93,6.42,10.34,4.24,515.16,10,4.8,3037.5,0.620889749,121.5,1.132075472,8.333333333,768.4367542,40.74800326,-73.97807982,5947.801453,1,Sunny,27.93237719,Urban
1/13/2024,Dog_39,14861,108,7.26,6.65,3.63,594.44,4,2.56,4093.939394,1.091729323,163.7575758,0.70523416,6.333333333,1068.368081,40.69926181,-74.02715453,6818.150663,1,Snowy,26.2806134,Suburban
1/14/2024,Dog_39,15485,93,6.91,7.33,3.39,619.4,6,3.05,4567.846608,0.942701228,182.7138643,0.899705015,6.666666667,1087.429775,40.68287516,-73.95036661,6740.896109,1,Windy,16.75222911,Rural
1/15/2024,Dog_39,17357,107,5.3,6.78,3.91,694.28,6,2.05,4439.130435,0.781710914,177.5652174,0.524296675,5.333333333,1436.837748,40.71334009,-73.95252068,3387.966402,1,Rainy,-1.005327155,Rural
1/1/2024,Dog_40,14407,107,6.76,11.99,7.42,576.28,2,5.88,1941.644205,0.563803169,77.66576819,0.79245283,2,768.3733333,40.67401456,-73.98496743,0,0,Rainy,22.52177775,Rural
1/2/2024,Dog_40,11535,106,7.08,12.45,2.47,461.4,2,4.23,4670.040486,0.568674699,186.8016194,1.712550607,2,590.6298003,40.65758633,-74.03004575,4225.833769,1,Cloudy,4.675555342,Rural
1/3/2024,Dog_40,19009,94,4.31,12.29,6.97,760.36,4,5.67,2727.259684,0.350691619,109.0903874,0.81348637,2.666666667,1145.120482,40.66288797,-73.98197718,4107.367264,1,Windy,31.44274811,Rural
1/4/2024,Dog_40,8055,91,5.55,7.32,4.09,322.2,1,2.52,1969.437653,0.758196721,78.77750611,0.616136919,2.333333333,625.8741259,40.66280458,-74.04278016,5141.65731,1,Cloudy,28.53061438,Rural
1/5/2024,Dog_40,12283,105,8.52,6.14,5.13,491.32,9,4.91,2394.346979,1.38762215,95.77387914,0.95711501,4.666666667,837.8581173,40.66519027,-74.04693475,440.0090811,1,Sunny,23.37531868,Rural
1/6/2024,Dog_40,13983,80,7.96,7.29,6.77,559.32,7,4.83,2065.435746,1.091906722,82.61742984,0.713441654,5.666666667,916.9180328,40.66388272,-74.02423171,1925.259247,1,Windy,32.95383823,Rural
1/7/2024,Dog_40,3781,86,9.68,10.48,7.31,151.24,7,4.46,517.2366621,0.923664122,20.68946648,0.610123119,7.666666667,187.5496032,40.71408747,-74.0037377,5838.075998,1,Sunny,-3.74312714,Suburban
1/8/2024,Dog_40,10193,108,4.16,6.52,4.07,407.72,3,5.83,2504.422604,0.63803681,100.1769042,1.432432432,5.666666667,954.4007491,40.66818801,-73.96317275,6143.016222,1,Cloudy,24.448017,Rural
1/9/2024,Dog_40,16565,62,9.46,10.31,4.77,662.6,3,2.97,3472.746331,0.917555771,138.9098532,0.622641509,4.333333333,837.8856854,40.68456673,-73.97728309,2175.146846,1,Windy,8.209711173,Rural
1/10/2024,Dog_40,12203,94,4.63,11.25,4.49,488.12,1,1.65,2717.817372,0.411555556,108.7126949,0.367483296,2.333333333,768.4508816,40.73967884,-73.97572935,6121.517153,1,Cloudy,31.24263543,Urban
1/11/2024,Dog_40,16489,102,8.65,13.72,2.08,659.56,3,4.36,7927.403846,0.630466472,317.0961538,2.096153846,2.333333333,737.1032633,40.69739616,-74.00745067,5406.524057,1,Windy,5.667007866,Suburban
1/12/2024,Dog_40,5551,71,7.14,8.3,3.78,222.04,3,4.65,1468.518519,0.860240964,58.74074074,1.23015873,2.333333333,359.5207254,40.71675577,-74.0154065,2252.525893,1,Cloudy,23.99425997,Suburban
1/13/2024,Dog_40,3475,100,7.47,11.08,4.76,139,4,3.88,730.0420168,0.674187726,29.20168067,0.81512605,3.333333333,187.3315364,40.66723199,-74.01289612,5503.607476,1,Rainy,30.10588079,Rural
1/14/2024,Dog_40,9710,68,6.38,13.32,4.47,388.4,4,2.03,2172.259508,0.478978979,86.89038031,0.454138702,3.666666667,492.893401,40.6692289,-73.95123504,5218.506068,1,Cloudy,-3.333727265,Rural
1/15/2024,Dog_40,8223,77,4.95,11.57,6.33,328.92,3,3.52,1299.052133,0.427830596,51.96208531,0.556082148,3.666666667,497.7602906,40.65408686,-74.04598908,8187.304279,1,Rainy,10.90590318,Rural
1/1/2024,Dog_41,14531,61,5.9,12.86,4.31,581.24,10,2.56,3371.461717,0.458786936,134.8584687,0.593967517,10,774.5735608,40.66689351,-73.96329685,0,0,Cloudy,25.49236128,Rural
1/2/2024,Dog_41,3258,86,5.66,13.87,4.94,130.32,8,3.14,659.51417,0.408074982,26.3805668,0.63562753,9,166.8202765,40.67785903,-73.99213246,2725.239587,1,Windy,13.19675558,Rural
1/3/2024,Dog_41,14168,87,5.21,7.47,4.58,566.72,8,4.23,3093.449782,0.697456493,123.7379913,0.923580786,8.666666667,1117.350158,40.66770105,-74.00613846,1635.473036,1,Windy,5.690105192,Rural
1/4/2024,Dog_41,3612,91,7.93,7.22,6.44,144.48,1,4.73,560.8695652,1.09833795,22.43478261,0.73447205,5.666666667,238.4158416,40.65887025,-73.97747423,2614.755213,1,Windy,3.792213953,Rural
1/5/2024,Dog_41,5307,89,7.69,6.67,7.18,212.28,7,2.16,739.1364903,1.152923538,29.56545961,0.300835655,5.333333333,369.5682451,40.66206359,-74.00133311,2048.561765,1,Snowy,0.260730677,Rural
1/6/2024,Dog_41,5591,68,8.82,10.04,5.19,223.64,2,3.03,1077.263969,0.878486056,43.09055877,0.583815029,3.333333333,296.447508,40.69607788,-73.96265768,4995.820345,1,Sunny,29.28518239,Rural
1/7/2024,Dog_41,10183,60,6.51,13.87,6.74,407.32,1,2.35,1510.830861,0.469358327,60.43323442,0.348664688,3.333333333,499.656526,40.67063337,-73.95992981,2834.950713,1,Windy,18.01421613,Rural
1/8/2024,Dog_41,4283,87,9.29,9.42,3.78,171.32,3,1.99,1133.068783,0.986199575,45.32275132,0.526455026,2,228.9150187,40.68642699,-74.00782791,4412.919946,1,Rainy,-1.9446022,Rural
1/9/2024,Dog_41,11438,86,8.12,6.74,5.25,457.52,4,4.92,2178.666667,1.204747774,87.14666667,0.937142857,2.666666667,769.717362,40.70034173,-74.02231722,1971.681432,1,Windy,10.30321294,Suburban
1/10/2024,Dog_41,6864,79,9.34,6.64,4.07,274.56,6,5.55,1686.486486,1.406626506,67.45945946,1.363636364,4.333333333,429.5369212,40.71903948,-73.99076497,3379.383357,1,Snowy,9.709346032,Suburban
1/11/2024,Dog_41,3226,87,9.15,12.55,4.49,129.04,10,2.85,718.4855234,0.729083665,28.73942094,0.634743875,6.666666667,148.6635945,40.65393121,-73.95876367,7719.629455,1,Rainy,2.269567628,Rural
1/12/2024,Dog_41,3645,78,8.56,13.9,6.39,145.8,5,4.76,570.4225352,0.615827338,22.81690141,0.744913928,7,162.2885129,40.72994104,-74.02893378,10316.24341,1,Snowy,12.42030502,Urban
1/13/2024,Dog_41,16675,103,5.88,8.03,7.29,667,4,5.48,2287.379973,0.732254047,91.4951989,0.751714678,6.333333333,1198.777858,40.71279004,-73.98770334,3970.167907,1,Rainy,8.283974616,Suburban
1/14/2024,Dog_41,16269,62,9.28,10.2,2.73,650.76,8,5.23,5959.340659,0.909803922,238.3736264,1.915750916,5.666666667,835.164271,40.6581759,-73.98684398,6065.216522,1,Cloudy,8.67214822,Rural
1/15/2024,Dog_41,7079,80,4.68,6.7,5.81,283.16,4,1.91,1218.416523,0.698507463,48.73666093,0.328743546,5.333333333,622.056239,40.73735786,-73.9766887,8834.795237,1,Sunny,24.56106231,Urban
1/1/2024,Dog_42,13785,100,8.44,7.53,5.49,551.4,10,5.78,2510.928962,1.120849934,100.4371585,1.052823315,10,863.1809643,40.74208724,-74.03684323,0,0,Sunny,3.93053542,Urban
1/2/2024,Dog_42,4098,116,6.61,10.62,2.71,163.92,2,2.88,1512.177122,0.622410546,60.48708487,1.062730627,6,237.840975,40.6561078,-73.9784175,10749.17718,1,Snowy,20.67439835,Rural
1/3/2024,Dog_42,9416,64,8.84,12.75,3.27,376.64,3,2.7,2879.510703,0.693333333,115.1804281,0.825688073,5,436.127837,40.67768776,-73.95909675,2900.301912,1,Sunny,17.82598496,Rural
1/4/2024,Dog_42,12122,92,4.76,11.41,3.87,484.88,6,1.31,3132.299742,0.417177914,125.2919897,0.338501292,3.666666667,749.6598639,40.73062013,-74.03203169,8517.229867,1,Snowy,17.72370049,Urban
1/5/2024,Dog_42,4089,94,8.12,6.56,3,163.56,8,3.43,1363,1.237804878,54.52,1.143333333,5.666666667,278.5422343,40.72482597,-74.02624567,808.0456484,1,Snowy,21.52029385,Urban
1/6/2024,Dog_42,4958,65,9.13,7.82,3.46,198.32,8,1.55,1432.947977,1.167519182,57.31791908,0.447976879,7.333333333,292.5073746,40.6684521,-73.95286049,8812.557112,1,Snowy,16.93528145,Rural
1/7/2024,Dog_42,6830,82,4.46,8.72,3.61,273.2,9,2.24,1891.966759,0.51146789,75.67867036,0.620498615,8.333333333,518.2094082,40.67093493,-74.0319023,6688.970153,1,Sunny,30.17020459,Rural
1/8/2024,Dog_42,3441,84,5.29,8.88,4.01,137.64,7,2.58,858.1047382,0.595720721,34.32418953,0.643391521,8,242.8369795,40.68704721,-73.96456149,5967.670002,1,Snowy,22.02320368,Rural
